symbol,strategy,date,year,cb_purity,cluster_fraction,single_tower,avg_turnover_20,ret,r,exit,score
AARTIIND,S1,2026-06-24,2026,0.3,0.36363636363636365,False,84.03232828899999,5.385688230876508,0.7693840329823575,timeout,1.8696969696969696
AARTIIND,S1,2026-06-25,2026,0.3,0.36363636363636365,False,84.42382290375,7.425634295713033,1.0608048993875756,timeout,1.8696969696969696
AARTIIND,S1,2026-07-01,2026,0.3,0.36363636363636365,False,84.9437721775,1.8877709781142962,0.26968156830204204,timeout,1.8696969696969696
AARTIIND,S1,2026-07-02,2026,0.3,0.36363636363636365,False,85.95155211,0.7074020914496594,0.10105744163566559,timeout,1.8696969696969696
AARTIIND,S1,2026-07-03,2026,0.3,0.36363636363636365,False,86.4950780465,0.5424769703172931,0.07749671004532749,timeout,1.8696969696969696
AARTIIND,S1,2026-07-06,2026,0.3,0.36363636363636365,False,87.7146480665,2.6544048489915326,0.37920069271307577,timeout,1.8696969696969696
AARTIIND,S1,2026-07-07,2026,0.3,0.36363636363636365,False,86.8615865805,5.510204081632648,0.787172011661806,timeout,1.8696969696969696
AARTIIND,S1,2026-07-08,2026,0.3,0.36363636363636365,False,86.6883506695,4.957794636179077,0.7082563765970106,timeout,1.8696969696969696
AARTIIND,S1,2026-07-09,2026,0.3,0.36363636363636365,False,86.80121331275,1.456310679611641,0.20804438280166265,timeout,1.8696969696969696
AARTIIND,S1,2026-07-10,2026,0.3,0.36363636363636365,False,88.62582546824999,1.4144125542019337,0.20205893631456193,timeout,1.8696969696969696
AARTIIND,S1,2026-07-13,2026,0.3,0.36363636363636365,False,88.69431990724999,1.6768450470965666,0.23954929244236645,timeout,1.8696969696969696
AARTIIND,S1,2026-07-14,2026,0.3,0.36363636363636365,False,44.5042366635,-7.000000000000008,-1.0,stop,1.8374141294125947
AARTIIND,S1,2026-07-15,2026,0.3,0.36363636363636365,False,45.5570419515,-7.000000000000008,-1.0,stop,1.8396074737625947
AARTIIND,S1,2026-07-16,2026,0.3,0.36363636363636365,False,44.361187927,-0.5668589938252883,-0.08097985626075545,timeout,1.837116111211553
AARTIIND,S1,2026-07-17,2026,0.3,0.36363636363636365,False,44.28250912825,-7.0000000000000115,-1.0,stop,1.8369521970474905
AARTIIND,S1,2026-07-20,2026,0.3,0.36363636363636365,False,44.43977488624999,-7.000000000000006,-1.0,stop,1.8372798340433238
AARTIIND,S1,2026-07-21,2026,0.3,0.36363636363636365,False,43.99222659975,-7.000000000000011,-1.0,stop,1.836347441779782
AARTIIND,S1,2026-07-22,2026,0.3,0.36363636363636365,False,44.325391760500004,2.7080719364282704,0.38686741948975234,timeout,1.837041535864678
AARTIIND,S1,2026-07-23,2026,0.3,0.36363636363636365,False,43.19442837325,2.7940560904143923,0.3991508700591986,timeout,1.8346853621412405
AARTIIND,S1,2026-07-24,2026,0.3,0.36363636363636365,False,41.699376189,1.0388808887060181,0.14841155552943097,timeout,1.8315706700907195
AARTIIND,S1,2026-07-27,2026,0.3,0.36363636363636365,False,40.465291686,3.0204509701101157,0.43149299573001654,timeout,1.8289996607094696
AARTIIND,S1,2026-07-28,2026,0.3,0.36363636363636365,False,40.015593450999994,1.1637487126673487,0.16624981609533543,timeout,1.828062789386553
AARTIIND,S1,2026-07-29,2026,0.3,0.36363636363636365,False,39.309033140000004,2.2802998750520596,0.3257571250074367,timeout,1.8265907887386363
AARTIIND,S1,2026-07-30,2026,0.375,0.09090909090909091,True,37.971716866499996,0.41913719075852673,0.05987674153693236,timeout,0.8131986525627841
AARTIIND,S1,2026-07-31,2026,0.375,0.09090909090909091,True,64.10046988799999,0.8935907970418994,0.1276558281488427,timeout,0.8590909090909091
AARTIIND,S1,2026-08-03,2026,0.375,0.09090909090909091,True,63.376556535499994,1.951219512195117,0.27874564459930223,timeout,0.8590909090909091
AARTIIND,S1,2026-08-04,2026,0.375,0.09090909090909091,True,63.646515795999996,1.0700689371334478,0.1528669910190639,timeout,0.8590909090909091
AARTIIND,S1,2026-08-05,2026,0.375,0.09090909090909091,True,64.00994629649999,-7.000000000000001,-1.0,stop,0.8590909090909091
AARTIIND,S1,2026-08-06,2026,0.375,0.09090909090909091,True,69.61463822850001,-7.000000000000009,-1.0,stop,0.8590909090909091
AARTIIND,S1,2026-08-07,2026,0.375,0.09090909090909091,True,70.531796533,-7.000000000000011,-1.0,stop,0.8590909090909091
AARTIIND,S1,2026-08-10,2026,0.375,0.09090909090909091,True,70.88542340475,-7.000000000000008,-1.0,stop,0.8590909090909091
AARTIIND,S1,2026-08-11,2026,0.16666666666666666,0.45454545454545453,False,72.93676776225,-7.000000000000002,-1.0,stop,1.2222222222222223
AARTIIND,S1,2026-09-01,2026,0.3333333333333333,0.5454545454545454,False,74.81384682425,-7.000000000000006,-1.0,stop,2.111111111111111
AARTIIND,S1,2026-09-02,2026,0.3333333333333333,0.5454545454545454,False,75.95223369875,-7.000000000000008,-1.0,stop,2.111111111111111
