symbol,setup_date,entry_date,exit_date,entry,stop,avg_exit,shares,stop_pct,risk_amount,pnl,r_multiple,pnl_pct,holding_bars,exit_reason,mfe_pct,mae_pct,confluence,levels,rs_rank,adr20,partials
HEROMOTOCO,2025-10-14,2025-10-15,2025-10-15,5593.795499999999,5540.0,5537.23,50,0.9616994400313574,2689.7749999999633,-3468.308966249965,-1.2894420411558634,-1.2400556889324843,0,stop_same_day,0.2718100795783603,-2.6242557490705423,2,"ema9,avwap",98.3402489626556,2.0261004154893514,0
MRF,2025-10-17,2025-10-20,2025-10-21,156858.38999999998,155115.0,162007.51571999994,1,1.1114419827973403,1743.3899999999849,4782.429928421952,2.743178478953071,3.048883727814593,1,partials_exhausted,4.1703921607253625,-0.20616684896484333,2,"ema9,avwap",71.78423236514523,2.3720357965570793,1
NEULANDLAB,2025-10-17,2025-10-20,2025-10-23,16393.192499999997,16119.0,16110.940500000002,17,1.6725997696909702,4661.2724999999555,-5433.739800149927,-1.1657202620421738,-1.9497834418158373,2,stop,1.7190519784355773,-3.0024200594240398,1,avwap,90.04149377593362,3.7424511751963734,0
GRANULES,2025-10-21,2025-10-23,2025-10-23,573.1864499999999,566.9,566.61655,500,1.0967548168663,3143.2249999999726,-3940.3367250000115,-1.2535967756046882,-1.3748883020525038,0,stop_same_day,0.09831879312570588,-3.2688229109393427,2,"ema9,avwap",91.09730848861284,2.647849456830693,0
NATIONALUM,2025-10-21,2025-10-23,2025-11-04,228.61425,226.5,234.2925638556619,1254,0.9248111174172207,2651.269499999998,6453.04765873878,2.4339463259916747,2.2509406214739,8,ema9_close,5.465866629048719,-0.5530057728247492,1,avwap,91.92546583850931,2.8094108007533336,2
HBLENGINE,2025-10-24,2025-10-27,2025-11-06,938.4689999999999,922.0,977.3526086470589,289,1.7548794898925737,4759.540999999982,10600.639587366179,2.227239892957371,3.908537607221422,7,ema9_close,10.142157066456136,-0.6893141915183068,1,ema9,99.58592132505176,3.7404469110859653,2
DELHIVERY,2025-10-27,2025-10-28,2025-10-31,474.23699999999997,467.65,467.416175,466,1.388967963275744,3069.541999999995,-3683.1363864824784,-1.199897700204944,-1.6666194647929105,3,stop,2.807246165946566,-1.9793900518095313,2,"ema9,ema21",77.22567287784679,2.8344258173594885,0
M&MFIN,2025-10-27,2025-10-28,2025-11-12,299.7498,296.25,310.51664328497407,965,1.1675737565129296,3377.3069999999934,9712.760584564525,2.8758891580080057,3.3578127075302135,10,ema9_close,9.87496905752731,-0.5170312040241577,2,"ema9,avwap",89.85507246376811,2.633112868159152,2
ASTERDM,2025-10-28,2025-10-29,2025-10-30,703.3515,694.1,693.75295,97,1.3153451723640264,897.3954999999966,-1086.9063513974959,-1.2111787404745178,-1.5931181091530988,1,stop,0.09220140996358332,-1.4717392370670979,1,ema9,91.30434782608695,2.9248971856904498,0
INTELLECT,2025-11-17,2025-11-18,2025-11-18,1102.3509,1084.8,1084.2576,261,1.5921336844737874,4580.784899999989,-5378.66184127498,-1.1741790891065402,-1.8694500793712718,0,stop_same_day,0.9478923634933345,-2.717002362859215,1,ema21,86.98347107438018,4.469423979582727,0
KIRLOSENG,2025-12-31,2026-01-01,2026-01-07,1226.6129999999998,1203.2,1220.8892500000002,204,1.9087519861602467,4776.251999999956,-1741.8290278499312,-0.36468532812966054,-0.6960938443909908,4,ema9_close,4.230103545290987,-1.6560235379862986,1,ema21,97.73195876288659,5.0886306430102355,0
CUB,2026-01-01,2026-01-02,2026-01-07,217.98893999999999,214.54,214.43273,1315,1.5821628381696766,4535.356099999991,-5330.345820457446,-1.1752871666366962,-1.8594956792303132,3,stop,1.908839962247626,-1.9262169906418052,1,ema9,97.9381443298969,3.289283660090601,0
